The argument `trust_remote_code` is to be used with Auto classes. It has no effect here and is ignored.
INFO 01-20 15:39:24 [model.py:514] Resolved architecture: LlamaForCausalLM
INFO 01-20 15:39:24 [model.py:2002] Downcasting torch.float32 to torch.bfloat16.
INFO 01-20 15:39:24 [model.py:1661] Using max model len 4096
INFO 01-20 15:39:24 [scheduler.py:230] Chunked prefill is enabled with max_num_batched_tokens=2048.
INFO 01-20 15:39:24 [core.py:93] Initializing a V1 LLM engine (v0.13.0) with config: model='/home/jimchen/temp_hanyang/IPR/checkpoints_alfworld/graph_expLlama-2-7b-hf-alfworld-sft-step-entire-monte-carlo-beta-0.1-lr3e-6-monte-carlo-explore-2', speculative_config=None, tokenizer='/home/jimchen/temp_hanyang/IPR/checkpoints_alfworld/graph_expLlama-2-7b-hf-alfworld-sft-step-entire-monte-carlo-beta-0.1-lr3e-6-monte-carlo-explore-2', skip_tokenizer_init=False, tokenizer_mode=auto, revision=None, tokenizer_revision=None, trust_remote_code=True, dtype=torch.bfloat16, max_seq_len=4096, download_dir=None, load_format=auto, tensor_parallel_size=1, pipeline_parallel_size=1, data_parallel_size=1, disable_custom_all_reduce=False, quantization=None, enforce_eager=False, kv_cache_dtype=auto, device_config=cuda, structured_outputs_config=StructuredOutputsConfig(backend='auto', disable_fallback=False, disable_any_whitespace=False, disable_additional_properties=False, reasoning_parser='', reasoning_parser_plugin='', enable_in_reasoning=False), observability_config=ObservabilityConfig(show_hidden_metrics_for_version=None, otlp_traces_endpoint=None, collect_detailed_traces=None, kv_cache_metrics=False, kv_cache_metrics_sample=0.01, cudagraph_metrics=False, enable_layerwise_nvtx_tracing=False), seed=0, served_model_name=/home/jimchen/temp_hanyang/IPR/checkpoints_alfworld/graph_expLlama-2-7b-hf-alfworld-sft-step-entire-monte-carlo-beta-0.1-lr3e-6-monte-carlo-explore-2, enable_prefix_caching=True, enable_chunked_prefill=True, pooler_config=None, compilation_config={'level': None, 'mode': <CompilationMode.VLLM_COMPILE: 3>, 'debug_dump_path': None, 'cache_dir': '', 'compile_cache_save_format': 'binary', 'backend': 'inductor', 'custom_ops': ['none'], 'splitting_ops': ['vllm::unified_attention', 'vllm::unified_attention_with_output', 'vllm::unified_mla_attention', 'vllm::unified_mla_attention_with_output', 'vllm::mamba_mixer2', 'vllm::mamba_mixer', 'vllm::short_conv', 'vllm::linear_attention', 'vllm::plamo2_mamba_mixer', 'vllm::gdn_attention_core', 'vllm::kda_attention', 'vllm::sparse_attn_indexer'], 'compile_mm_encoder': False, 'compile_sizes': [], 'compile_ranges_split_points': [2048], 'inductor_compile_config': {'enable_auto_functionalized_v2': False, 'combo_kernels': True, 'benchmark_combo_kernel': True}, 'inductor_passes': {}, 'cudagraph_mode': <CUDAGraphMode.FULL_AND_PIECEWISE: (2, 1)>, 'cudagraph_num_of_warmups': 1, 'cudagraph_capture_sizes': [1, 2, 4, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192, 200, 208, 216, 224, 232, 240, 248, 256], 'cudagraph_copy_inputs': False, 'cudagraph_specialize_lora': True, 'use_inductor_graph_partition': False, 'pass_config': {'fuse_norm_quant': False, 'fuse_act_quant': False, 'fuse_attn_quant': False, 'eliminate_noops': True, 'enable_sp': False, 'fuse_gemm_comms': False, 'fuse_allreduce_rms': False}, 'max_cudagraph_capture_size': 256, 'dynamic_shapes_config': {'type': <DynamicShapesType.BACKED: 'backed'>, 'evaluate_guards': False}, 'local_cache_dir': None}
INFO 01-20 15:39:25 [parallel_state.py:1203] world_size=1 rank=0 local_rank=0 distributed_init_method=tcp://152.2.134.19:46767 backend=nccl
INFO 01-20 15:39:25 [parallel_state.py:1411] rank 0 in world size 1 is assigned as DP rank 0, PP rank 0, PCP rank 0, TP rank 0, EP rank 0
INFO 01-20 15:39:26 [gpu_model_runner.py:3562] Starting to load model /home/jimchen/temp_hanyang/IPR/checkpoints_alfworld/graph_expLlama-2-7b-hf-alfworld-sft-step-entire-monte-carlo-beta-0.1-lr3e-6-monte-carlo-explore-2...
2026-01-20 15:39:26 | ERROR | stderr | [0;36m(EngineCore_DP0 pid=1742244)[0;0m /home/jimchen/miniconda3/envs/iprvllm_new/lib/python3.12/site-packages/tvm_ffi/_optional_torch_c_dlpack.py:174: UserWarning: Failed to JIT torch c dlpack extension, EnvTensorAllocator will not be enabled.
2026-01-20 15:39:26 | ERROR | stderr | [0;36m(EngineCore_DP0 pid=1742244)[0;0m We recommend installing via `pip install torch-c-dlpack-ext`
2026-01-20 15:39:26 | ERROR | stderr | [0;36m(EngineCore_DP0 pid=1742244)[0;0m   warnings.warn(
INFO 01-20 15:39:26 [cuda.py:351] Using FLASH_ATTN attention backend out of potential backends: ('FLASH_ATTN', 'FLASHINFER', 'TRITON_ATTN', 'FLEX_ATTENTION')
2026-01-20 15:39:26 | ERROR | stderr | Loading safetensors checkpoint shards:   0% Completed | 0/6 [00:00<?, ?it/s]
2026-01-20 15:39:26 | ERROR | stderr | [0;36m(EngineCore_DP0 pid=1742244)[0;0m
2026-01-20 15:39:27 | ERROR | stderr | Loading safetensors checkpoint shards:  17% Completed | 1/6 [00:00<00:02,  2.14it/s]
2026-01-20 15:39:27 | ERROR | stderr | [0;36m(EngineCore_DP0 pid=1742244)[0;0m
2026-01-20 15:39:28 | ERROR | stderr | Loading safetensors checkpoint shards:  33% Completed | 2/6 [00:01<00:02,  1.58it/s]
2026-01-20 15:39:28 | ERROR | stderr | [0;36m(EngineCore_DP0 pid=1742244)[0;0m
2026-01-20 15:39:28 | ERROR | stderr | Loading safetensors checkpoint shards:  50% Completed | 3/6 [00:01<00:02,  1.46it/s]
2026-01-20 15:39:28 | ERROR | stderr | [0;36m(EngineCore_DP0 pid=1742244)[0;0m
2026-01-20 15:39:29 | ERROR | stderr | Loading safetensors checkpoint shards:  67% Completed | 4/6 [00:02<00:01,  1.44it/s]
2026-01-20 15:39:29 | ERROR | stderr | [0;36m(EngineCore_DP0 pid=1742244)[0;0m
2026-01-20 15:39:30 | ERROR | stderr | Loading safetensors checkpoint shards:  83% Completed | 5/6 [00:03<00:00,  1.43it/s]
2026-01-20 15:39:30 | ERROR | stderr | [0;36m(EngineCore_DP0 pid=1742244)[0;0m
2026-01-20 15:39:30 | ERROR | stderr | Loading safetensors checkpoint shards: 100% Completed | 6/6 [00:03<00:00,  1.59it/s]
2026-01-20 15:39:30 | ERROR | stderr | [0;36m(EngineCore_DP0 pid=1742244)[0;0m
2026-01-20 15:39:30 | ERROR | stderr | Loading safetensors checkpoint shards: 100% Completed | 6/6 [00:03<00:00,  1.55it/s]
2026-01-20 15:39:30 | ERROR | stderr | [0;36m(EngineCore_DP0 pid=1742244)[0;0m
2026-01-20 15:39:30 | ERROR | stderr | [0;36m(EngineCore_DP0 pid=1742244)[0;0m
INFO 01-20 15:39:30 [default_loader.py:308] Loading weights took 4.00 seconds
INFO 01-20 15:39:31 [gpu_model_runner.py:3659] Model loading took 12.5524 GiB memory and 4.267175 seconds
INFO 01-20 15:39:35 [backends.py:643] Using cache directory: /home/jimchen/.cache/vllm/torch_compile_cache/e605ed45ef/rank_0_0/backbone for vLLM's torch.compile
INFO 01-20 15:39:35 [backends.py:703] Dynamo bytecode transform time: 3.70 s
INFO 01-20 15:39:38 [backends.py:226] Directly load the compiled graph(s) for compile range (1, 2048) from the cache, took 0.627 s
INFO 01-20 15:39:38 [monitor.py:34] torch.compile takes 4.32 s in total
INFO 01-20 15:39:39 [gpu_worker.py:375] Available KV cache memory: 72.66 GiB
INFO 01-20 15:39:39 [kv_cache_utils.py:1291] GPU KV cache size: 148,800 tokens
INFO 01-20 15:39:39 [kv_cache_utils.py:1296] Maximum concurrency for 4,096 tokens per request: 36.33x
2026-01-20 15:39:39 | ERROR | stderr | [0;36m(EngineCore_DP0 pid=1742244)[0;0m 2026-01-20 15:39:39,448 - INFO - autotuner.py:256 - flashinfer.jit: [Autotuner]: Autotuning process starts ...
2026-01-20 15:39:39 | ERROR | stderr | [0;36m(EngineCore_DP0 pid=1742244)[0;0m 2026-01-20 15:39:39,459 - INFO - autotuner.py:262 - flashinfer.jit: [Autotuner]: Autotuning process ends
2026-01-20 15:39:39 | ERROR | stderr | [0;36m(EngineCore_DP0 pid=1742244)[0;0m Capturing CUDA graphs (mixed prefill-decode, PIECEWISE):   0%|          | 0/35 [00:00<?, ?it/s]
2026-01-20 15:39:39 | ERROR | stderr | Capturing CUDA graphs (mixed prefill-decode, PIECEWISE):   9%|▊         | 3/35 [00:00<00:01, 26.53it/s]
2026-01-20 15:39:40 | ERROR | stderr | Capturing CUDA graphs (mixed prefill-decode, PIECEWISE):  20%|██        | 7/35 [00:00<00:00, 30.08it/s]
2026-01-20 15:39:40 | ERROR | stderr | Capturing CUDA graphs (mixed prefill-decode, PIECEWISE):  31%|███▏      | 11/35 [00:00<00:00, 30.72it/s]
2026-01-20 15:39:40 | ERROR | stderr | Capturing CUDA graphs (mixed prefill-decode, PIECEWISE):  43%|████▎     | 15/35 [00:00<00:00, 29.26it/s]
2026-01-20 15:39:40 | ERROR | stderr | Capturing CUDA graphs (mixed prefill-decode, PIECEWISE):  54%|█████▍    | 19/35 [00:00<00:00, 29.82it/s]
2026-01-20 15:39:40 | ERROR | stderr | Capturing CUDA graphs (mixed prefill-decode, PIECEWISE):  66%|██████▌   | 23/35 [00:00<00:00, 30.85it/s]
2026-01-20 15:39:40 | ERROR | stderr | Capturing CUDA graphs (mixed prefill-decode, PIECEWISE):  77%|███████▋  | 27/35 [00:00<00:00, 31.59it/s]
2026-01-20 15:39:40 | ERROR | stderr | Capturing CUDA graphs (mixed prefill-decode, PIECEWISE):  89%|████████▊ | 31/35 [00:00<00:00, 32.95it/s]
2026-01-20 15:39:40 | ERROR | stderr | Capturing CUDA graphs (mixed prefill-decode, PIECEWISE): 100%|██████████| 35/35 [00:01<00:00, 31.93it/s]
2026-01-20 15:39:40 | ERROR | stderr | Capturing CUDA graphs (mixed prefill-decode, PIECEWISE): 100%|██████████| 35/35 [00:01<00:00, 31.09it/s]
2026-01-20 15:39:40 | ERROR | stderr | 
2026-01-20 15:39:40 | ERROR | stderr | [0;36m(EngineCore_DP0 pid=1742244)[0;0m Capturing CUDA graphs (decode, FULL):   0%|          | 0/19 [00:00<?, ?it/s]
2026-01-20 15:39:41 | ERROR | stderr | Capturing CUDA graphs (decode, FULL):   5%|▌         | 1/19 [00:00<00:03,  5.21it/s]
2026-01-20 15:39:41 | ERROR | stderr | Capturing CUDA graphs (decode, FULL):  26%|██▋       | 5/19 [00:00<00:00, 18.57it/s]
2026-01-20 15:39:41 | ERROR | stderr | Capturing CUDA graphs (decode, FULL):  47%|████▋     | 9/19 [00:00<00:00, 26.11it/s]
2026-01-20 15:39:41 | ERROR | stderr | Capturing CUDA graphs (decode, FULL):  68%|██████▊   | 13/19 [00:00<00:00, 30.63it/s]
2026-01-20 15:39:41 | ERROR | stderr | Capturing CUDA graphs (decode, FULL):  95%|█████████▍| 18/19 [00:00<00:00, 35.55it/s]
2026-01-20 15:39:41 | ERROR | stderr | Capturing CUDA graphs (decode, FULL): 100%|██████████| 19/19 [00:00<00:00, 29.36it/s]
2026-01-20 15:39:41 | ERROR | stderr | 
INFO 01-20 15:39:41 [gpu_model_runner.py:4587] Graph capturing finished in 2 secs, took -0.00 GiB
INFO 01-20 15:39:41 [core.py:259] init engine (profile, create kv cache, warmup model) took 10.29 seconds
2026-01-20 15:39:42 | INFO | model_worker | Loading the model ['graph_expLlama-2-7b-hf-alfworld-sft-step-entire-monte-carlo-beta-0.1-lr3e-6-monte-carlo-explore-2'] on worker d553fa9e, worker type: vLLM worker...
2026-01-20 15:39:42 | ERROR | stderr | INFO:     Started server process [1742050]
2026-01-20 15:39:42 | ERROR | stderr | INFO:     Waiting for application startup.
2026-01-20 15:39:42 | ERROR | stderr | INFO:     Application startup complete.
2026-01-20 15:39:42 | ERROR | stderr | INFO:     Uvicorn running on http://localhost:31014 (Press CTRL+C to quit)
2026-01-20 15:40:46 | INFO | stdout | INFO:     ::1:42394 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:40:46 | INFO | stdout | INFO:     ::1:42408 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:40:47 | INFO | stdout | INFO:     ::1:42412 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:40:48 | INFO | stdout | INFO:     ::1:42414 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:40:48 | INFO | stdout | INFO:     ::1:44804 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:40:49 | INFO | stdout | INFO:     ::1:44816 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:40:49 | INFO | stdout | INFO:     ::1:44822 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:40:50 | INFO | stdout | INFO:     ::1:44824 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:40:50 | INFO | stdout | INFO:     ::1:44828 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:40:51 | INFO | stdout | INFO:     ::1:44838 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:40:52 | INFO | stdout | INFO:     ::1:44852 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:40:52 | INFO | stdout | INFO:     ::1:44864 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:40:53 | INFO | stdout | INFO:     ::1:44872 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:40:54 | INFO | stdout | INFO:     ::1:44884 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:40:55 | INFO | stdout | INFO:     ::1:44886 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:40:55 | INFO | stdout | INFO:     ::1:44890 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:40:57 | INFO | stdout | INFO:     ::1:44900 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:40:57 | INFO | stdout | INFO:     ::1:44914 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:40:58 | INFO | stdout | INFO:     ::1:44916 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:40:59 | INFO | stdout | INFO:     ::1:37730 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:00 | INFO | stdout | INFO:     ::1:37746 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:01 | INFO | stdout | INFO:     ::1:37752 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:03 | INFO | stdout | INFO:     ::1:37760 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:06 | INFO | stdout | INFO:     ::1:37766 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:06 | INFO | stdout | INFO:     ::1:37782 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:07 | INFO | stdout | INFO:     ::1:37784 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:08 | INFO | stdout | INFO:     ::1:37790 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:08 | INFO | stdout | INFO:     ::1:55362 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:09 | INFO | stdout | INFO:     ::1:55374 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:09 | INFO | stdout | INFO:     ::1:55378 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:10 | INFO | stdout | INFO:     ::1:55394 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:11 | INFO | stdout | INFO:     ::1:55404 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:12 | INFO | stdout | INFO:     ::1:55410 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:18 | INFO | stdout | INFO:     ::1:55412 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:18 | INFO | stdout | INFO:     ::1:35992 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:19 | INFO | stdout | INFO:     ::1:35998 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:20 | INFO | stdout | INFO:     ::1:36014 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:20 | INFO | stdout | INFO:     ::1:36022 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:21 | INFO | stdout | INFO:     ::1:36026 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:22 | INFO | stdout | INFO:     ::1:36030 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:23 | INFO | stdout | INFO:     ::1:36042 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:24 | INFO | stdout | INFO:     ::1:36046 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:28 | INFO | stdout | INFO:     ::1:36058 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:29 | INFO | stdout | INFO:     ::1:51794 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:29 | INFO | stdout | INFO:     ::1:51800 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:30 | INFO | stdout | INFO:     ::1:51802 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:31 | INFO | stdout | INFO:     ::1:51810 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:32 | INFO | stdout | INFO:     ::1:51818 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:32 | INFO | stdout | INFO:     ::1:51830 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:33 | INFO | stdout | INFO:     ::1:51844 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:34 | INFO | stdout | INFO:     ::1:51850 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:35 | INFO | stdout | INFO:     ::1:51852 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:35 | INFO | stdout | INFO:     ::1:51856 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:36 | INFO | stdout | INFO:     ::1:51862 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:37 | INFO | stdout | INFO:     ::1:51876 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:37 | INFO | stdout | INFO:     ::1:51886 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:38 | INFO | stdout | INFO:     ::1:51894 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:38 | INFO | stdout | INFO:     ::1:32844 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:39 | INFO | stdout | INFO:     ::1:32858 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:40 | INFO | stdout | INFO:     ::1:32860 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:43 | INFO | stdout | INFO:     ::1:32868 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:44 | INFO | stdout | INFO:     ::1:32884 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:44 | INFO | stdout | INFO:     ::1:32890 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:45 | INFO | stdout | INFO:     ::1:32896 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:46 | INFO | stdout | INFO:     ::1:32900 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:46 | INFO | stdout | INFO:     ::1:32914 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:50 | INFO | stdout | INFO:     ::1:38566 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:50 | INFO | stdout | INFO:     ::1:38576 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:51 | INFO | stdout | INFO:     ::1:38586 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:52 | INFO | stdout | INFO:     ::1:38600 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:52 | INFO | stdout | INFO:     ::1:38602 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:53 | INFO | stdout | INFO:     ::1:38616 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:54 | INFO | stdout | INFO:     ::1:38630 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:54 | INFO | stdout | INFO:     ::1:38638 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:55 | INFO | stdout | INFO:     ::1:38654 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:56 | INFO | stdout | INFO:     ::1:38656 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:56 | INFO | stdout | INFO:     ::1:38668 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:57 | INFO | stdout | INFO:     ::1:38676 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:57 | INFO | stdout | INFO:     ::1:38688 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:58 | INFO | stdout | INFO:     ::1:45572 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:59 | INFO | stdout | INFO:     ::1:45576 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:41:59 | INFO | stdout | INFO:     ::1:45580 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:42:03 | INFO | stdout | INFO:     ::1:45588 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:42:04 | INFO | stdout | INFO:     ::1:45590 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:42:04 | INFO | stdout | INFO:     ::1:45602 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:42:05 | INFO | stdout | INFO:     ::1:45618 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:42:06 | INFO | stdout | INFO:     ::1:45620 - "POST /worker_generate_stream HTTP/1.1" 200 OK
2026-01-20 15:42:06 | INFO | stdout | INFO:     ::1:45632 - "POST /worker_generate_stream HTTP/1.1" 200 OK
